country,countrycode,year,exportdiv,ncc,pscom,psenroll,trade,fdi,gdpg,popn,govscore,latitude
"Congo, Dem. Rep.",180,1979,4.3172131,8.436072056,,93.66280365,,,0.430088262,25902760,0.21,0
"Congo, Dem. Rep.",180,1980,4.4207401,10.63951692,58.55070877,94.07344055,,,2.194912924,26708686,0.21,0
"Congo, Dem. Rep.",180,1981,4.370935,9.820728338,60.38581848,94.72688293,,,2.350524075,27457783,0.21,0
"Congo, Dem. Rep.",180,1982,4.3392043,9.638488726,62.36701965,95.51072693,,,-0.457677609,28219219,0.21,0
"Congo, Dem. Rep.",180,1983,4.2905793,10.65976985,64.36009216,96.42194366,,,1.411703688,29005175,0.21,0
"Congo, Dem. Rep.",180,1984,4.1697803,13.44163185,66.72672272,97.48203278,,-0.34298579,5.541074022,29879852,0.21,0
"Congo, Dem. Rep.",180,1985,4.2940412,13.26118912,,92.41454315,,1.157149143,0.467850951,30800051,0.21,0
"Congo, Dem. Rep.",180,1986,4.4542594,12.74785371,,92.4366684,,0.069004244,4.717209653,31725132,0.21,0
"Congo, Dem. Rep.",180,1987,4.4303865,16.46587794,,80.13388062,,-0.76766374,2.675642451,32712574,0.21,0
"Congo, Dem. Rep.",180,1988,4.3288198,19.3538877,48.8944397,81.39652252,,-0.042791974,0.470381337,33750052,0.21,0
"Congo, Dem. Rep.",180,1989,4.2696204,20.35704391,,,,-0.069258266,-1.266050636,34825891,0.21,0
"Congo, Dem. Rep.",180,1990,4.4976101,20.06545944,,59.91830063,,-0.154995461,-6.568310695,35987541,0.253,0
"Congo, Dem. Rep.",180,1991,4.4618158,13.33100877,50.97930908,76.82631683,,,-8.421051499,37194812,0.253,0
"Congo, Dem. Rep.",180,1992,4.2992334,15.84997229,47.29164886,75.05937195,,-0.008248588,-10.50000856,38332302,0.258,0
"Congo, Dem. Rep.",180,1993,4.4081669,10.71546453,55.05648041,76.31568909,,0.063800149,-13.46905054,39580844,0.27,0
"Congo, Dem. Rep.",180,1994,4.616919,23.56337336,46.97610092,74.5373764,42.51672247,-0.02577109,-3.899996803,41511985,0.27,0
"Congo, Dem. Rep.",180,1995,4.6820002,36.29214106,,78.4960022,52.20853142,-0.396036684,0.69999883,43285791,0.27,0
"Congo, Dem. Rep.",180,1996,4.6035023,36.29903341,,,60.31625674,0.429527591,-1.023172642,44118709,0.261,0
"Congo, Dem. Rep.",180,1997,4.7529149,32.2278075,,,33.75000042,-0.728142744,-5.617046599,44822198,0.248,0
"Congo, Dem. Rep.",180,1998,4.9541655,32.18290011,,63.5326004,62.67930673,0.986360812,-1.624154045,45895524,0.302,0
"Congo, Dem. Rep.",180,1999,5.2392597,28.49657879,33.25215912,51.29056931,41.17766082,0.236879335,-4.270140831,47227238,0.396,0
"Congo, Dem. Rep.",180,2000,4.9410863,7.511260461,,,27.01440292,0.493452282,-6.910927317,48616317,0.424,0
"Congo, Dem. Rep.",180,2001,4.8919759,18.42000949,,,25.04193751,1.37428477,-2.100173025,50106657,0.424,0
"Congo, Dem. Rep.",180,2002,5.2802253,18.86768592,40.45172119,62.78517914,29.31684564,2.149379766,2.947765184,51662071,0.424,0
"Congo, Dem. Rep.",180,2003,4.7096367,29.55335664,,,54.03135618,4.377642387,5.577822311,53205639,0.424,0
"Congo, Dem. Rep.",180,2004,4.4959178,24.08642146,,,49.33641463,3.972162857,6.738373933,54815607,0.426,0
"Congo, Dem. Rep.",180,2005,4.3224211,23.74286551,,,52.3146047,1.50445262,6.135151155,56550247,0.426,0
"Congo, Dem. Rep.",180,2006,4.1485267,24.02581618,,,47.96325962,1.772085123,5.320979565,58381630,0.428,0
"Congo, Dem. Rep.",180,2007,4.1005955,25.76370802,49.5882988,86.50121307,80.14205505,10.80236746,6.259477764,60289422,0.428,0
"Congo, Dem. Rep.",180,2008,4.246346,28.45840709,54.50827026,95.33995819,83.77229165,8.726273541,6.225894269,62249724,0.428,0
"Congo, Dem. Rep.",180,2009,4.1918883,28.26180082,58.50268173,95.4763031,62.94687936,-1.30413525,2.85506401,64270232,0.432,0
"Congo, Dem. Rep.",180,2010,4.2334752,25.96088464,60.31573105,95.62786865,90.74761029,12.7160135,7.107976576,66391257,0.427,0
"Congo, Dem. Rep.",180,2011,4.2925024,28.88304749,62.27853012,97.01998901,85.19814419,6.176624593,6.87467089,68654269,0.436,0
"Congo, Dem. Rep.",180,2012,4.4817872,27.12297046,67.45004272,101.6489182,68.3517114,9.866868879,7.086898947,70997870,0.426,0
"Congo, Dem. Rep.",180,2013,4.5130706,25.74621951,66.77137756,103.0823822,77.46594515,5.194611611,8.481956636,73460021,0.429,0
"Congo, Dem. Rep.",180,2014,4.6362953,24.55687799,64.99099731,106.8440094,78.69015012,4.176029529,9.470288099,76035588,0.429,0
"Congo, Rep.",178,1970,3.9263725,6.64483208,,,92.49997368,1.854810488,6.358470187,1396989,0.194,-1
"Congo, Rep.",178,1971,3.9109263,5.897985685,51.78636932,103.8114319,85.2310873,15.11821299,7.753035853,1440159,0.196,-1
"Congo, Rep.",178,1972,3.7342081,5.74750805,55.2781601,109.0452576,80.09662802,16.1443784,8.617550845,1485274,0.196,-1
"Congo, Rep.",178,1973,4.0252142,7.455912291,64.37275696,111.3678894,74.99999172,12.60209534,8.231188946,1532069,0.196,-1
"Congo, Rep.",178,1974,4.610558,29.52414906,53.58198929,113.5054321,112.7039177,7.875433069,7.885520811,1580280,0.196,-1
"Congo, Rep.",178,1975,5.0411506,17.06464015,62.39905167,114.5985413,99.6350365,2.007553929,7.731596834,1624935,0.196,-1
"Congo, Rep.",178,1976,4.8562856,19.74344955,64.50679016,115.0100021,106.9328952,0.31541994,0.916286751,1665418,0.198,-1
"Congo, Rep.",178,1977,4.6321626,21.77039531,66.6620636,115.300148,110.8509521,0.259574128,-8.95342798,1706181,0.196,-1
"Congo, Rep.",178,1978,4.7693453,22.580466,66.96318817,117.1275711,104.7905245,0.460917801,6.359747011,1747207,0.186,-1
"Congo, Rep.",178,1979,5.0660677,43.06591265,73.86168671,118.2901535,96.03921569,1.374901959,9.813224738,1788218,0.185,-1
"Congo, Rep.",178,1980,5.2464886,33.8386873,75.05191803,123.3838425,120.1442841,2.346836843,17.63660548,1829256,0.185,-1
"Congo, Rep.",178,1981,5.5297151,20.69740059,73.56564331,123.1491776,134.1148237,1.547166331,17.61972247,1870540,0.185,-1
"Congo, Rep.",178,1982,5.6893711,9.910901622,74.51274872,125.4451675,123.7746479,1.63605634,23.59769996,1911634,0.188,-1
"Congo, Rep.",178,1983,5.3264341,20.18744802,69.68537903,127.4342499,109.7097097,2.673923924,5.85396284,1951851,0.188,-1
"Congo, Rep.",178,1984,5.60256,24.37706402,73.39987946,130.3691559,107.2509129,1.593218571,6.976131054,2001739,0.188,-1
"Congo, Rep.",178,1985,5.5972295,26.15026843,71.95806885,131.1463165,112.7935723,0.587247631,-1.185660854,2062555,0.188,-1
"Congo, Rep.",178,1986,5.2422347,13.40576577,72.38172913,132.6796112,93.50223489,1.213436654,-6.861526437,2124863,0.188,-1
"Congo, Rep.",178,1987,5.3003731,21.68949016,72.04898834,135.7817841,80.35519248,1.890931883,0.18937664,2188654,0.188,-1
"Congo, Rep.",178,1988,5.2179871,22.37204649,72.94983673,130.907486,81.04704097,0.41107739,1.766263428,2253336,0.188,-1
"Congo, Rep.",178,1989,5.2650452,36.57758079,67.52519989,129.4356537,83.35300932,-0.298176845,2.599876518,2319177,0.188,-1
"Congo, Rep.",178,1990,5.2272372,42.726097,59.76065063,126.3544464,70.81935433,0.805773643,1.000003566,2385435,0.208,-1
"Congo, Rep.",178,1991,5.2513123,25.3754326,55.94742966,123.2548676,69.68454299,1.202029024,2.395367453,2452675,0.354,-1
"Congo, Rep.",178,1992,5.2824402,27.61595398,62.99290085,119.1791077,57.14070589,0.093379647,2.611948055,2520958,0.355,-1
"Congo, Rep.",178,1993,5.1632166,32.03667425,64.02604675,120.3326569,74.17619428,10.65647672,-0.979683209,2594168,0.343,-1
"Congo, Rep.",178,1994,5.0709996,39.6825674,54.82081985,115.4341965,132.7362484,0.168987137,-5.493075745,2669220,0.343,-1
"Congo, Rep.",178,1995,5.1778111,39.12890967,,114.8154984,128.3125043,5.329956449,3.985324378,2742309,0.343,-1
"Congo, Rep.",178,1996,5.3275204,39.26877533,47.60948944,106.9507599,128.4076633,2.457105485,4.290481559,2816595,0.343,-1
"Congo, Rep.",178,1997,5.3566442,45.59159234,,105.1569519,135.7581795,-2.118241498,-0.624812152,2875037,0.204,-1
"Congo, Rep.",178,1998,5.169807,30.52293074,,88.3412323,148.9016625,-8.703069305,3.73755277,2937166,0.212,-1
"Congo, Rep.",178,1999,5.356616,39.24372254,29.9693203,55.92652893,131.3941903,-2.900434691,-2.582199358,3016659,0.212,-1
"Congo, Rep.",178,2000,5.7132545,59.68387252,,83.05716705,123.9098844,-3.040392584,7.575980395,3134030,0.212,-1
"Congo, Rep.",178,2001,5.7177477,48.0984535,53.75756836,97.02355957,130.7324811,-4.844261093,3.802601899,3254101,0.212,-1
"Congo, Rep.",178,2002,5.6543183,46.64501144,56.50199127,99.68258667,135.4560711,6.594565067,4.581870061,3331158,0.212,-1
"Congo, Rep.",178,2003,5.5823612,39.31729453,53.34508896,94.73912048,156.8617773,6.280145682,0.813264076,3424653,0.217,-1
"Congo, Rep.",178,2004,5.6675081,40.08204823,76.68865967,106.1267624,131.3681987,1.901620652,3.476631621,3543012,0.229,-1
"Congo, Rep.",178,2005,5.7944779,48.09891143,67.24986267,106.0678329,119.5528923,12.04984558,7.755758978,3672839,0.229,-1
"Congo, Rep.",178,2006,5.9300046,53.31476209,73.26194763,106.9441528,125.600763,18.44598012,7.986238363,3813323,0.229,-1
"Congo, Rep.",178,2007,5.6525064,47.48708376,72.24356842,105.2667007,148.5866254,16.21655503,-6.613994804,3956329,0.229,-1
"Congo, Rep.",178,2008,5.7226286,52.64450299,67.49085999,103.1962128,133.1084867,16.72100182,6.306375956,4089602,0.229,-1
"Congo, Rep.",178,2009,5.8244991,35.57790927,67.07824707,107.0928268,135.5523657,12.22888625,11.63728886,4257230,0.229,-1
"Congo, Rep.",178,2010,5.341372,43.93984142,67.92433929,108.7525787,124.0647544,11.57729522,9.931265431,4437884,0.222,-1
"Congo, Rep.",178,2011,5.4420524,51.84373021,74.67743683,108.2891769,124.5917427,1.907834795,2.205919363,4584216,0.222,-1
"Congo, Rep.",178,2012,5.5867143,41.35734914,72.27809906,105.4559097,97.44443515,-0.391399398,9.947153143,4713257,0.237,-1
"Congo, Rep.",178,2013,5.2211032,33.14484956,,102.2389984,93.00286339,10.46210101,-0.712434452,4828066,0.257,-1
"Congo, Rep.",178,2014,5.1793175,27.65823129,,104.5630035,104.1976201,16.13408241,6.646065409,4944861,0.257,-1
Colombia,170,1970,4.4514422,0.971130535,49.17795181,106.7501984,27.82522897,0.597358249,6.207796961,20905254,0.173,4
Colombia,170,1971,4.2945633,1.23438281,52.69258118,109.7531662,27.98326983,0.551483875,5.960727946,21405413,0.203,4
Colombia,170,1972,4.0199184,1.293336697,53.53918839,110.4995193,26.05292858,0.212850956,7.669147544,21898055,0.203,4
Colombia,170,1973,3.9027903,1.764500054,56.8719101,113.3899918,27.58841915,0.231127905,6.722954969,22396318,0.203,4
Colombia,170,1974,3.745697,4.756752362,57.66997147,113.5257416,30.17054196,0.33055507,5.745757189,22897871,0.203,4
Colombia,170,1975,3.632997,4.635504779,,115.9370422,29.82883577,0.282997832,2.323255281,23403731,0.207,4
Colombia,170,1976,3.9935572,3.980233014,,119.2483521,30.94125162,0.162957709,4.728368735,23913002,0.207,4
Colombia,170,1977,4.3613944,2.7658687,,122.3942184,30.06442476,0.333830473,4.158505453,24443926,0.207,4
Colombia,170,1978,4.4619684,2.451622302,,125.7481308,30.42451404,0.459947751,8.469900838,25003608,0.194,4
Colombia,170,1979,4.4455476,4.317493486,,128.1892242,28.66160225,0.454538764,5.379118988,25579323,0.194,4
Colombia,170,1980,4.3441238,4.87046443,,123.2669373,31.81498673,0.470461794,4.087353676,26176195,0.203,4
Colombia,170,1981,3.8251643,3.960091103,,124.4445038,27.26938485,0.728254722,2.276872745,26785982,0.203,4
Colombia,170,1982,4.0611,2.804724845,72.99384308,115.2437897,26.10377296,0.939231233,0.948420787,27405194,0.212,4
Colombia,170,1983,4.0788398,3.427518743,75.74848175,115.5714493,23.69982093,1.595669579,1.573956038,28042329,0.176,4
Colombia,170,1984,4.0566664,3.593894657,76.45365906,114.6370621,24.34875009,1.526672828,3.350683739,28689032,0.175,4
Colombia,170,1985,4.0563793,3.959513736,71.69184875,113.490242,26.33310128,2.931700875,3.107106196,29326260,0.175,4
Colombia,170,1986,4.3325205,3.10535995,75.26260376,110.2992935,30.83063591,1.928883735,5.824076137,29960101,0.181,4
Colombia,170,1987,3.924278,5.14044866,74.98590088,111.2017212,29.86555019,0.877016762,5.368932148,30603048,0.19,4
Colombia,170,1988,3.6936123,4.021864656,74.28555298,110.3530426,30.142802,0.517691402,4.064173245,31256727,0.189,4
Colombia,170,1989,3.6219015,5.891759594,73.53697968,109.6236877,31.82162185,1.456749701,3.41409611,31923117,0.189,4
Colombia,170,1990,3.5130184,6.902906376,76.86209106,109.0655975,34.77781038,1.04506114,4.281998331,32601393,0.22,4
Colombia,170,1991,3.2561927,4.199511378,75.70362854,109.3279877,33.52991809,0.920464273,2.001607596,33272628,0.393,4
Colombia,170,1992,3.1216612,3.652009845,84.33217621,113.4864273,33.61159134,1.247892707,4.044929439,33939039,0.469,4
Colombia,170,1993,3.1076643,2.98064671,85.04470062,114.1151886,36.17747144,1.44281755,5.385409939,34614735,0.511,4
Colombia,170,1994,3.131197,2.416951036,84.81732178,114.2102432,35.91753745,1.770379355,5.814661907,35295461,0.511,4
Colombia,170,1995,3.1268251,3.128409784,88.52182007,114.1072311,35.49723032,1.046930227,5.202437593,35970101,0.515,4
Colombia,170,1996,3.0747859,3.723840394,89.60141754,118.3264771,36.04410719,3.202849248,2.055854713,36632573,0.515,4
Colombia,170,1997,3.1108325,3.066702306,,,35.59706809,5.215075278,3.430293678,37291946,0.515,4
Colombia,170,1998,3.0386012,2.054300242,95.09133911,121.073967,35.90892305,2.872302624,0.569784088,37944414,0.52,4
Colombia,170,1999,3.1264133,4.321811829,96.54405975,120.6069031,36.14927931,1.747711547,-4.204015242,38585033,0.516,4
Colombia,170,2000,3.0527713,5.792412752,100.2246399,124.2982864,32.66708547,2.439507479,2.924861482,39215135,0.482,4
Colombia,170,2001,2.7943144,3.898278216,96.99977875,121.0887909,33.90111179,2.588519363,1.677898308,39837875,0.482,4
Colombia,170,2002,2.7923875,3.950071891,97.1735611,121.778862,32.98263921,2.178447514,2.503980467,40454050,0.488,4
Colombia,170,2003,2.7579746,4.563029203,,,36.51618352,1.817839311,3.918271903,41057687,0.49,4
Colombia,170,2004,2.7415314,5.928136726,104.3585663,122.8400803,35.86342693,2.660834888,5.333022068,41648268,0.49,4
Colombia,170,2005,2.7715223,6.261158456,107.4441986,124.0406418,37.42269749,7.029794013,4.828761108,42220940,0.49,4
Colombia,170,2006,2.7627704,7.290626786,113.1807709,124.6194916,39.64135596,4.172385101,6.716868698,42772910,0.477,4
Colombia,170,2007,2.8234811,6.699773116,114.7544174,125.4688568,37.0988971,4.308676807,6.738194691,43306582,0.481,4
Colombia,170,2008,2.9462788,8.788226917,114.7123718,126.483902,39.16764942,4.356278346,3.283446186,43815313,0.486,4
Colombia,170,2009,2.9533794,4.85703346,119.8979721,128.164978,35.15612851,3.456270652,1.139648645,44313917,0.485,4
Colombia,170,2010,3.43625,6.70109253,119.8241577,124.3751373,34.26460317,2.244335956,4.494658971,44816108,0.499,4
Colombia,170,2011,3.6708233,9.860491552,118.8517914,121.8312836,39.47042355,4.37269536,6.947891982,45308899,0.497,4
Colombia,170,2012,3.7812002,8.296830791,113.5506973,118.6399689,38.83515102,4.057280412,3.912635767,45782417,0.5,4
Colombia,170,2013,3.8821647,7.38433936,103.5858231,119.0847321,37.9866488,4.24252458,5.13399352,46237930,0.501,4
Colombia,170,2014,3.9547873,6.530577898,102.6898727,116.080101,37.48746564,4.241072567,4.499030001,46677947,0.502,4
Comoros,174,1970,2.1200047,,,,,,,242351,0.243,-12.1667
Comoros,174,1971,4.2377124,,,36.51210022,,,,249066,0.243,-12.1667
Comoros,174,1972,4.3963194,,,36.81560898,,,,256187,0.243,-12.1667
Comoros,174,1973,4.2411284,,,46.21720886,,,,263728,0.243,-12.1667
Comoros,174,1974,4.356667,,,51.95788956,,,,271719,0.303,-12.1667
Comoros,174,1975,4.321372,,,62.32764816,,,,280036,0.421,-12.1667
Comoros,174,1976,4.5898504,,,75.78283691,,,,288810,0.607,-12.1667
Comoros,174,1977,3.8260992,,,86.81868744,,,,298152,0.607,-12.1667
Comoros,174,1978,3.6228354,,,,,,,307938,0.607,-12.1667
Comoros,174,1979,4.5771513,,,95.65583801,,,,318123,0.487,-12.1667
Comoros,174,1980,4.2270846,0.814546844,,,35.75618351,0,,328328,0.448,-12.1667
Comoros,174,1981,4.5894518,0.811701996,56.26261139,106.2986221,35.75551974,0,3.864928957,337986,0.448,-12.1667
Comoros,174,1982,5.1597939,1.288461703,,,35.75728509,0.081517746,6.38331701,347053,0.439,-12.1667
Comoros,174,1983,5.3779497,0.793048315,,102.4790802,35.75732676,0,4.821401883,356137,0.439,-12.1667
Comoros,174,1984,4.73559,0.769874523,,100.0775986,35.75659199,0,4.110299989,365664,0.439,-12.1667
Comoros,174,1985,5.1041503,0.516529286,,97.61087036,35.75768548,0,2.279960777,375650,0.439,-12.1667
Comoros,174,1986,4.6820478,0.619038525,60.93999863,100.3614502,35.75661671,0,1.867612167,386068,0.451,-12.1667
Comoros,174,1987,4.1271257,0.505536403,49.0169487,91.69911957,35.75681697,2.235848501,1.637784181,396887,0.451,-12.1667
Comoros,174,1988,4.6508002,0.546126078,,91.97686768,35.75653124,1.056676273,2.687379404,408070,0.451,-12.1667
Comoros,174,1989,4.9389744,0.599385261,,91.1346817,35.75775936,0.956551274,-3.180256516,419584,0.458,-12.1667
Comoros,174,1990,4.6400681,0.733042704,,90.17243195,35.75703172,0.091476447,5.091236413,431119,0.579,-12.1667
Comoros,174,1991,4.9029193,0.752536474,,93.83569336,35.75721104,0.590924667,-5.395637149,442277,0.584,-12.1667
Comoros,174,1992,5.0104103,0.732272833,41.51025009,98.02336884,35.75735549,-0.316356368,8.530981788,452990,0.571,-12.1667
Comoros,174,1993,5.1141987,0.633194862,36.67882919,92.94715881,35.75695192,0.042109203,3.006061307,463318,0.571,-12.1667
Comoros,174,1994,4.5127034,1.091606346,44.48806,95.36393738,35.75727936,0.055676774,-5.276782997,473478,0.571,-12.1667
Comoros,174,1995,4.4815478,1.689939328,,,35.75723853,0.223239724,3.610206432,483760,0.571,-12.1667
Comoros,174,1996,4.240634,1.725396132,,91.53930664,35.75781507,0.128770382,-1.291688926,494288,0.569,-12.1667
Comoros,174,1997,4.1137381,1.760660865,,,35.75704391,0.005487787,4.030153668,505033,0.569,-12.1667
Comoros,174,1998,4.2359447,1.832497564,,95.76331329,35.75725007,0.103812212,1.282515793,515959,0.573,-12.1667
Comoros,174,1999,3.6769133,1.271047552,46.69432831,88.26589966,35.75715709,0.070858011,1.924408712,526443,0.6,-12.1667
Comoros,174,2000,5.0293841,1.399519881,,97.86094666,35.75747855,0.026666547,10.84787862,536758,0.591,-12.1667
Comoros,174,2001,5.7888193,1.273430224,,,35.75722888,0.302742034,2.332907102,547741,0.595,-12.1667
Comoros,174,2002,5.4235911,1.375146732,54.76115036,104.0928802,35.75711907,0.101046641,2.324944861,559047,0.631,-12.1667
Comoros,174,2003,5.6506009,1.655367519,53.18740082,100.8013916,35.75695913,0.145047572,2.103871636,570130,0.631,-12.1667
Comoros,174,2004,5.191195,1.232593207,56.96723938,98.54567719,35.75706312,0.106131276,1.919659807,581154,0.607,-12.1667
Comoros,174,2005,4.2656612,1.297308546,,,35.75740933,0.085473722,2.83754787,592683,0.62,-12.1667
Comoros,174,2006,4.1775036,1.265309639,,,35.75727456,0.111452574,2.646955476,604658,0.626,-12.1667
Comoros,174,2007,4.2394886,1.58338532,59.17525101,96.84049225,33.15617921,0.966721984,0.800042349,616899,0.626,-12.1667
Comoros,174,2008,4.2692542,1.716692455,67.99079895,102.5102921,36.21852635,0.507893616,3.964611189,629470,0.625,-12.1667
Comoros,174,2009,4.148953,1.749119163,,,37.89692233,1.52866108,3.240740728,642493,0.611,-12.1667
Comoros,174,2010,4.1971564,1.593442398,,,39.55013697,0.919669859,3.77776675,656024,0.61,-12.1667
Comoros,174,2011,4.7626767,1.633542186,,108.4215393,40.00099559,2.259676545,4.143506695,670071,0.61,-12.1667
Comoros,174,2012,4.4187679,1.916536866,,,40.81041894,1.021338184,3.168409869,684553,0.61,-12.1667
Comoros,174,2013,4.6522393,1.841063364,73.91744232,111.276123,39.24329527,0.379103441,4.466247315,699393,0.596,-12.1667
Comoros,174,2014,4.7905402,1.976956784,79.46057129,110.6911011,39.2358232,0.40749904,2.106657589,714612,0.604,-12.1667
Cuba,192,1970,4.6717067,0.871413246,,,76.80653796,,,8869636,0.829,21.5
Cuba,192,1971,4.7977085,0.722411837,58.01865005,114.5581894,76.80865045,,8.583859012,9025709,0.829,21.5
Cuba,192,1972,4.7775993,0.644933508,55.98057938,117.9175034,76.80949749,,4.826685843,9169289,0.829,21.5
Cuba,192,1973,4.6962886,0.587847693,65.28501129,121.7062683,76.80180344,,3.434488536,9297924,0.829,21.5
Cuba,192,1974,5.2932558,0.672692913,77.06759644,122.2702484,76.7856934,,0.984491816,9413105,0.829,21.5
Cuba,192,1975,5.7316704,0.787509329,82.26000977,122.2630081,76.82704406,,9.476426069,9514305,0.829,21.5
Cuba,192,1976,5.645957,0.845151371,96.66459656,121.6634064,76.81921841,,5.427960459,9600862,0.829,21.5
Cuba,192,1977,5.5646582,0.786682536,111.7581787,118.7530212,76.81372741,,8.709502862,9672546,0.829,21.5
Cuba,192,1978,5.6578631,0.439257739,118.7872391,115.7841568,76.76333053,,6.595998563,9729986,0.829,21.5
Cuba,192,1979,5.630043,0.843778962,113.188797,112.5395813,76.70514707,,1.088183302,9774711,0.861,21.5
Cuba,192,1980,5.5277762,0.817020354,104.2629776,109.2891235,77.03379205,,-4.849442951,9809107,0.861,21.5
Cuba,192,1981,4.609334,0.75816705,95.76248169,106.3629227,76.7800937,,19.68833433,9848560,0.861,21.5
Cuba,192,1982,3.9873886,0.604480182,86.49176788,106.1561966,76.78627504,,8.918234965,9908874,0.861,21.5
Cuba,192,1983,3.6168692,0.530018274,94.63166046,108.1687698,76.51134797,,5.411470724,9984591,0.861,21.5
Cuba,192,1984,3.3195651,0.52941895,100.8016129,108.7752609,76.41422843,,7.929716515,10065539,0.861,21.5
Cuba,192,1985,3.2884252,0.597719579,100.5972977,107.3171387,78.67701557,,1.596674598,10149044,0.861,21.5
Cuba,192,1986,3.3477046,0.28733528,99.03209686,106.3673477,75.51160049,,0.095303386,10235480,0.861,21.5
Cuba,192,1987,3.6456032,0.398841269,101.2195206,106.260643,76.81718105,,-2.402172538,10326910,0.861,21.5
Cuba,192,1988,3.8413935,1.535520073,99.08899689,106.1373901,75.13671282,,3.705539909,10425433,0.861,21.5
Cuba,192,1989,4.0389662,1.660082781,98.86640167,104.5565491,75.92863188,,0.680083233,10527187,0.861,21.5
Cuba,192,1990,4.1438508,0.889900006,95.25270844,103.003418,71.11449322,,-2.948564945,10626680,0.861,21.5
Cuba,192,1991,4.0497293,0.974175975,98.20342255,101.8166122,50.99611654,,-10.69269711,10713812,0.861,21.5
Cuba,192,1992,4.395329,0.980780882,94.92276764,102.569458,35.14686734,,-11.58060308,10783748,0.861,21.5
Cuba,192,1993,4.0667472,0.726531019,96.35706329,101.748909,28.91583018,,-14.87818069,10840934,0.85,21.5
Cuba,192,1994,4.1296611,0.749040388,95.93801117,101.4114685,27.77589665,,0.71693031,10887207,0.85,21.5
Cuba,192,1995,4.1906891,1.103198783,93.71312714,100.7437592,29.30841762,,2.457201172,10926703,0.845,21.5
Cuba,192,1996,4.6046104,1.427021804,95.36450958,104.993927,32.62533361,,7.838749797,10963031,0.845,21.5
Cuba,192,1997,4.5733528,1.130126635,,105.2696991,32.75419893,,2.78342506,10998129,0.845,21.5
Cuba,192,1998,4.2658162,0.568750636,,103.8756714,32.50463298,,0.15914605,11033758,0.845,21.5
Cuba,192,1999,3.7591996,0.788553451,97.3878479,104.3706436,31.86893225,,6.188755307,11070094,0.845,21.5
Cuba,192,2000,3.9146595,1.906135859,98.26872253,103.9719162,31.07598788,,5.914760019,11105791,0.845,21.5
Cuba,192,2001,4.0402813,1.176279179,96.33286285,103.6028366,29.36109638,,3.185029904,11139127,0.845,21.5
Cuba,192,2002,3.9220054,1.367674889,99.24770355,104.0734177,24.72931335,,1.424821261,11170051,0.845,21.5
Cuba,192,2003,3.593745,1.920218749,96.35903931,102.9268494,26.58713358,,3.792740223,11199217,0.845,21.5
Cuba,192,2004,3.9505517,2.705990898,95.37342072,103.2950287,31.31141533,,5.77053807,11225294,0.802,21.5
Cuba,192,2005,4.2641077,2.637736541,97.12911224,103.1780701,39.36137443,,11.20165656,11246114,0.804,21.5
Cuba,192,2006,4.2986231,3.746131179,97.31031036,102.9053574,37.18801429,,12.06586298,11260630,0.804,21.5
Cuba,192,2007,4.3718567,6.720397948,97.90032196,102.0539474,37.96760966,,7.262136966,11269887,0.803,21.5
Cuba,192,2008,4.1337786,3.186620445,91.92823029,100.8517685,44.91722075,,4.116828042,11276609,0.803,21.5
Cuba,192,2009,3.8317001,1.763134618,97.26664734,101.1043167,32.91398196,,1.451305431,11283185,0.803,21.5
Cuba,192,2010,3.8308926,2.69060313,95.37406921,100.6900482,40.2919413,,2.390352297,11290417,0.803,21.5
Cuba,192,2011,3.6021075,2.926948254,94.81549072,100.2037201,46.96042905,,2.802300836,11298710,0.803,21.5
Cuba,192,2012,3.6099389,2.187520362,92.50055695,100.6284332,45.86620363,,3.014900289,11309290,0.803,21.5
Cuba,192,2013,3.440583,1.711881605,91.08804321,100.505249,44.32389693,,2.747602563,11321579,0.783,21.5
Cuba,192,2014,3.6765664,1.667347718,95.06684875,102.7768784,39.27415285,,1.047576632,11332026,0.783,21.5
Djibouti,262,1970,3.0521135,,,,,,,144379,0.109,11.5
Djibouti,262,1971,3.3971379,,,26.75053024,,,,154225,0.089,11.5
Djibouti,262,1972,3.1546152,,21.45062065,26.97743034,,,,165234,0.089,11.5
Djibouti,262,1973,3.5490384,,21.54286957,27.96105003,,,,177327,0.089,11.5
Djibouti,262,1974,3.3331289,,21.38113976,28.36606026,,,,191389,0.089,11.5
Djibouti,262,1975,3.1339593,,21.65345955,28.41699982,,,,208582,0.089,11.5
Djibouti,262,1976,3.4731312,,20.11430931,27.07934952,,,,229304,0.089,11.5
Djibouti,262,1977,3.3444455,,,25.50712013,,,,253083,0.116,11.5
Djibouti,262,1978,2.7598143,,,28.8077507,,,,278425,0.336,11.5
Djibouti,262,1979,3.0408096,,,28.89147949,,,,302856,0.336,11.5
Djibouti,262,1980,3.3672471,,,28.73885918,,,,324121,0.328,11.5
Djibouti,262,1981,2.7797422,,,29.86521912,,,,341316,0.328,11.5
Djibouti,262,1982,3.0939341,,,31.99782944,,,,355110,0.328,11.5
Djibouti,262,1983,3.6921182,,,33.38888931,,,,367726,0.328,11.5
Djibouti,262,1984,3.2186427,,,34.49980164,,,,382156,0.328,11.5
Djibouti,262,1985,3.4431281,0.174830504,,34.17197037,,0.067450752,,400709,0.328,11.5
Djibouti,262,1986,2.498189,,26.82971954,36.36835861,,,,424286,0.328,11.5
Djibouti,262,1987,2.7635005,0.552230097,30.57459068,36.92324066,,0.112488428,,452272,0.328,11.5
